2017,켈리,SK,16,7,0,0,0,30,30,190,8.95,2.13,0.76,0.342,73.7,3.6,6.91,3.69,3.44,6.62
2017,소사,LG,11,11,1,0,0,30,29,185.1,7.43,1.85,0.53,0.319,67.1,3.88,6.8,3.52,3.41,6.08
2017,양현종,KIA,20,6,0,0,0,31,31,193.1,7.36,2.09,0.79,0.332,72.1,3.44,6.54,3.94,3.82,5.64
2017,차우찬,LG,10,7,0,0,0,28,28,175.2,8.04,1.95,1.02,0.298,75,3.43,6.11,4.2,4.03,4.63
2017,허프,LG,6,4,0,0,0,19,17,124.2,7.07,1.01,0.51,0.255,74.4,2.38,6.03,3.28,3.19,4.54
2017,헥터*,KIA,20,5,0,0,0,30,30,201.2,6.65,2.01,0.94,0.318,77.8,3.48,7.51,4.34,4.32,4.53
2017,레일리,롯데,13,7,0,0,0,30,30,187.1,7.49,2.11,0.91,0.323,74.1,3.8,6.13,4.36,4.31,4.38
2017,밴헤켄,넥센,8,7,0,0,0,24,24,138.1,9.04,2.73,0.85,0.325,70,3.77,4.04,3.9,3.62,4.3
2017,피어밴드,KT,8,10,0,0,0,26,26,160,7.42,1.74,1.12,0.289,76.1,3.04,6.52,4.42,4.32,3.94
2017,고영표,KT,8,12,0,1,0,25,24,141.2,7.94,1.02,0.83,0.362,64.6,5.08,2.97,3.88,3.78,3.87
2017,장원준,두산,14,9,0,0,0,29,29,180.1,6.24,2.55,0.6,0.293,75.8,3.14,7.28,4.26,4.35,3.85
2017,함덕주,두산,9,8,0,2,0,35,24,137.1,9.11,4.19,0.52,0.321,73.1,3.67,4.99,3.91,3.67,3.78
2017,팻딘,KIA,9,7,0,0,0,30,29,176,7.31,1.99,1.12,0.353,76.5,4.14,5.66,4.65,4.61,3.64
2017,니퍼트,두산,14,8,0,0,0,30,30,179.2,8.01,3.86,1,0.308,74.4,4.06,6.14,4.85,4.75,3.59
2017,최원태,넥센,11,7,0,0,0,25,25,149.1,7.59,2.05,1.15,0.323,72.6,4.46,4.45,4.63,4.54,3.24
2017,윤성환,삼성,12,9,0,0,0,28,28,174.1,6.71,1.91,1.14,0.305,72.7,4.28,5.36,4.78,4.8,3.03
2017,해커,NC,12,7,0,0,0,26,26,160.1,5.44,1.63,0.79,0.288,75.7,3.42,6.35,4.45,4.61,2.99
2017,유희관,두산,11,6,0,1,0,30,29,188.2,5.06,1.96,0.95,0.329,69.7,4.53,4.79,4.78,4.97,2.89
2017,맨쉽,NC,12,4,0,0,0,21,21,112.2,6.87,2.64,0.56,0.311,71,3.67,3.78,4.08,4.09,2.79
2017,임기영,KIA,8,6,0,0,0,23,19,118.1,5.55,1.37,0.68,0.331,72.3,3.65,4.25,4.07,4.19,2.79
2017,브리검,넥센,10,6,0,0,0,24,24,144,6.12,1.62,1.06,0.323,70.6,4.38,4.32,4.72,4.81,2.69
2017,박세웅,롯데,12,6,0,0,0,28,28,171.1,6.15,2.94,1.1,0.29,78.3,3.68,5.92,5.07,5.14,2.54
2017,오간도,한화,10,5,0,0,0,19,19,110,6.05,2.45,0.65,0.308,71.1,3.93,3.31,4.45,4.58,2.25
2017,백정현,삼성,8,4,0,3,0,35,14,100.2,8.4,3.22,0.98,0.336,73.2,4.38,3.01,4.51,4.34,2.25
2017,송승준,롯데,11,5,0,1,1,30,22,130.1,7.8,2.83,1.31,0.298,75.8,4.21,4.22,4.91,4.77,2.2
2017,류제국,LG,8,6,0,0,0,25,25,131.1,7.33,3.77,0.69,0.327,63.5,5.35,1.53,4.79,4.84,2.15
2017,린드블럼,롯데,5,3,0,0,0,12,12,72.2,9.41,2.23,1.24,0.298,76.4,3.72,2.96,4.26,3.92,2.14
2017,우규민,삼성,7,10,0,0,0,27,25,133,6.77,1.56,1.29,0.334,60.6,5.21,1.48,4.95,4.98,2.14
2017,임찬규,LG,6,10,0,0,0,27,26,124.1,8.18,3.26,0.87,0.335,71.3,4.63,3.15,4.81,4.79,2.04
2017,비야누에바,한화,5,7,0,0,0,20,20,112,5.46,1.85,0.96,0.275,65.4,4.18,3.34,4.66,4.79,1.93
2017,구창모,NC,7,10,0,0,1,31,25,115,9.23,3.91,1.41,0.367,67.3,5.32,1.86,5.13,4.86,1.93
2017,손승락,롯데,1,3,37,0,5,61,0,62,9,1.6,1.02,0.311,89.9,2.18,3.91,3.69,3.37,1.82
2017,정우람,한화,6,4,26,0,5,56,0,59,11.9,2.9,0.76,0.304,79.4,2.75,2.85,3.26,2.69,1.81
2017,로치,KT,4,15,0,0,0,28,28,165,5.4,3.33,0.98,0.334,67.4,4.69,2.66,5.28,5.48,1.81
2017,윤희상,SK,6,7,0,0,0,23,22,120,6.15,2.48,1.2,0.34,63.1,6,1.52,5.13,5.22,1.8
2017,다이아몬드,SK,10,7,0,0,0,24,24,134.1,3.95,2.34,0.74,0.329,72,4.42,4.26,4.88,5.22,1.77
2017,장현식,NC,9,9,0,0,0,31,22,134.1,8.04,4.42,1.21,0.314,67.1,5.29,2.64,5.28,5.16,1.73
2017,신재영,넥센,6,7,1,2,0,34,15,125,5.4,1.87,1.01,0.306,69.4,4.54,2.87,4.95,5.15,1.71
2017,원종현,NC,3,6,0,22,0,68,0,80,7.76,2.14,0.45,0.336,63.9,4.39,2.02,3.6,3.52,1.71
2017,배영수,한화,7,8,0,0,0,25,25,128,6.05,2.04,1.2,0.328,66.4,5.06,2.47,5.1,5.21,1.68
2017,박종훈,SK,12,7,0,1,0,29,28,151.1,6.36,3.63,0.95,0.287,75.3,4.1,4.31,5.38,5.55,1.62
2017,이상화,KT,4,3,6,4,1,70,0,66,7.77,2.18,0.55,0.337,68,3.95,2.43,3.57,3.45,1.54
2017,장필준,삼성,4,8,21,3,7,56,0,67.1,10.96,3.48,0.8,0.409,72.4,4.68,1.55,3.66,3.21,1.49
2017,김진성,NC,10,6,0,15,2,69,0,89.2,9.84,2.71,1.3,0.268,76.1,3.61,3.2,4.3,3.92,1.47
2017,애디튼,롯데,2,7,0,0,0,15,13,70,7.71,3.21,0.9,0.351,58,5.91,0.43,4.61,4.53,1.41
2017,이민호,NC,5,1,3,6,1,60,3,88.2,8.73,3.05,1.02,0.312,71.4,4.06,1.97,4.41,4.22,1.38
2017,김세현,KIA,1,5,18,7,8,48,0,50,8.46,2.7,0.72,0.384,66.8,5.4,0.86,3.79,3.59,1.38
2017,조상우,넥센,5,3,0,2,0,13,7,44.1,9.14,3.05,0.61,0.379,67.9,4.87,0.89,3.67,3.39,1.31
2017,이재학,NC,5,7,0,0,0,28,23,119,8.85,3.1,1.66,0.35,65.4,5.67,1.04,5.53,5.35,1.31
2017,한현희,넥센,5,6,5,5,2,38,13,106.2,6.67,1.43,1.18,0.278,65.3,4.47,2.07,4.92,4.99,1.3
2017,김강률,두산,7,2,7,12,1,70,0,89,7.38,3.24,0.61,0.316,73.5,3.44,2.68,4.15,4.09,1.27
2017,김재윤,KT,3,5,15,0,4,41,0,37.1,7.47,2.65,0.24,0.348,54.3,5.79,0.73,3.15,3.05,1.24
2017,김원중,롯데,7,8,0,0,0,24,24,107.1,7.3,4.7,1.09,0.347,70.3,5.7,2.22,5.53,5.56,1.23
2017,박진형,롯데,4,4,2,10,3,45,9,88,9.72,4.81,0.82,0.349,68.9,5.11,1.7,4.43,4.14,1.12
2017,오주원,넥센,2,7,1,18,1,57,3,73.2,6.84,1.83,1.22,0.352,69.7,4.76,1.48,4.63,4.58,1.11
2017,윤규진,한화,8,7,0,2,0,36,18,119,7.03,3.33,1.44,0.328,72.1,5.22,2.23,5.46,5.42,1.09
2017,김재영,한화,5,7,0,0,1,20,15,85.1,5.38,2,0.95,0.337,67.8,4.54,1.6,5,5.23,1.06
2017,페트릭,삼성,3,10,0,0,0,25,24,134,5.84,3.49,1.21,0.344,66.2,6.18,1.71,5.46,5.58,1.05
2017,이보근,넥센,6,2,6,18,3,55,0,52.2,9.91,2.91,1.54,0.353,70.8,5.47,0.96,4.72,4.32,1.05
2017,김상수,넥센,0,7,15,9,5,60,0,61.1,9.1,3.23,1.17,0.309,75.5,3.82,0.92,4.39,4.11,1.03
2017,신정락,LG,3,5,10,12,3,63,0,59,8.85,3.66,0.61,0.341,59.3,5.34,0.51,4.23,4.12,0.97
2017,임창용,KIA,8,6,7,9,5,51,0,50,10.44,3.96,0.54,0.356,75.9,3.78,1.4,3.69,3.35,0.96
2017,심창민,삼성,4,7,6,16,2,66,0,75.1,12.31,5.26,1.43,0.265,78.5,4.18,1.82,4.82,4.26,0.93
2017,정찬헌,LG,8,7,7,3,3,61,0,61.2,8.32,3.65,0.73,0.383,62.9,5.84,0.97,3.96,3.8,0.93
2017,임창민,NC,4,3,29,0,6,60,0,66,8.45,3.14,1.36,0.289,81.4,3.68,2.68,4.83,4.6,0.89
2017,안영명,한화,1,8,0,0,1,25,16,87.2,5.54,2.87,1.13,0.366,66.9,5.75,0.52,5.19,5.34,0.81
2017,심동섭,KIA,2,2,2,11,1,52,2,50.2,8.88,3.73,1.07,0.382,66.6,5.68,0.5,4.31,4.03,0.8
2017,김성민,넥센,4,3,0,1,0,33,15,87.2,7.7,4.11,1.23,0.337,72.7,4.93,1.98,5.48,5.45,0.8
2017,진해수,LG,3,3,1,24,2,75,0,52.2,8.2,2.56,1.03,0.317,75.9,3.93,1.45,4.25,4.06,0.79
2017,심수창,한화,3,1,2,2,2,48,0,57,8.53,3.47,1.26,0.371,75.2,4.74,0.75,4.87,4.67,0.73
2017,이용찬*,두산,5,5,22,2,2,68,0,71.2,7.16,3.39,0.63,0.341,71,4.4,2.1,4.31,4.29,0.7
2017,이동현,LG,3,6,7,5,3,45,0,50.2,6.93,1.78,0.71,0.329,58.9,4.8,1.22,3.64,3.59,0.68
2017,문승원,SK,6,12,0,0,0,29,29,155.1,4.98,3.13,1.45,0.306,70.1,5.33,3.08,5.96,6.18,0.67
2017,김명신,두산,3,1,0,5,3,39,2,45.1,7.54,2.38,0.4,0.374,71.2,4.37,0.69,3.89,3.9,0.64
2017,금민철,넥센,4,4,0,3,0,36,7,54,7,5.5,0.5,0.417,68.3,6.33,0.41,4.9,4.96,0.63
2017,고효준,KIA,3,1,0,4,0,40,1,40,7.88,4.95,0.22,0.355,74.7,4.28,1.49,4.33,4.35,0.61
2017,서진용,SK,2,3,3,3,6,42,0,46,10.76,4.5,0.78,0.342,74.5,3.91,0.37,3.97,3.52,0.54
2017,이현승,두산,3,2,5,9,7,57,0,52,6.58,2.77,0.69,0.349,77.2,3.98,1.69,4.25,4.3,0.53
2017,임정호,NC,1,0,0,7,0,59,0,30.1,9.79,4.15,0.89,0.329,64.6,4.45,0.32,4.43,4.14,0.52
2017,장원삼,삼성,4,5,0,6,2,49,5,67.1,7.35,2.27,1.07,0.396,65.5,5.61,0.57,4.63,4.57,0.51
2017,윤수호,NC,2,1,0,1,0,40,0,47,8.04,5.74,0.57,0.288,62.1,5.36,0.62,4.95,4.92,0.51
2017,윤길현,롯데,1,4,0,13,2,40,0,39.1,9.84,3.66,0.69,0.384,60.5,6.41,-0.04,3.99,3.73,0.5
2017,김승회,두산,7,4,0,11,0,69,0,69,5.35,2.22,0.78,0.349,70.6,4.96,1.59,4.59,4.78,0.47
2017,조정훈,롯데,4,2,0,8,1,26,0,23,9.78,5.09,0.39,0.271,66.4,3.91,0.1,3.56,3.23,0.46
2017,문광은,SK,2,4,2,5,0,46,0,44.2,8.26,4.03,1.01,0.362,57.4,7.05,0.06,4.83,4.72,0.44
2017,홍건희,KIA,1,1,0,0,0,31,2,59,6.25,3.2,0.76,0.394,62.6,6.41,0.19,4.62,4.68,0.41
2017,강승현,한화,0,1,0,1,0,31,1,38.1,9.39,3.52,0.94,0.355,60.3,5.87,0.19,4.18,3.86,0.39
2017,박정진,한화,3,2,1,7,0,55,0,48,9.56,4.5,1.12,0.274,65.4,3.94,0.87,4.92,4.66,0.38
2017,김대현,LG,5,7,0,0,0,26,16,94,4.69,3.06,1.24,0.281,64.5,5.36,1.49,5.61,5.86,0.38
2017,김유영,롯데,0,0,0,2,0,40,1,48.2,7.58,4.62,0.92,0.331,76.7,4.44,0.98,4.99,4.95,0.38
2017,엄상백,KT,1,3,0,8,4,52,0,52,6.75,3.81,0.52,0.285,65.9,4.15,0.69,4.43,4.49,0.36
2017,김성배,두산,2,1,1,4,0,45,0,44,6.75,1.84,1.64,0.295,70.9,5.32,1.11,5.62,5.67,0.35
2017,심재민,KT,1,7,0,13,6,64,2,74.2,8.32,3.74,1.33,0.338,69.1,5.18,0.3,5.13,4.97,0.33
2017,배장호,롯데,8,1,0,6,2,72,0,66.1,6.38,2.71,1.22,0.302,71.4,4.34,1.15,5.12,5.21,0.29
2017,권오준,삼성,1,2,0,1,1,45,0,56,8.84,2.25,1.77,0.324,72.1,5.14,1.16,5.29,5.05,0.28
2017,한승혁,KIA,1,1,1,3,2,36,0,39,9.69,5.31,0.92,0.372,59,7.15,-0.29,4.61,4.31,0.27
2017,김경태,한화,1,0,0,6,0,19,0,12.2,12.08,6.39,0,0.414,87,1.42,0.54,3.66,3.25,0.27
2017,김사율,KT,3,3,0,2,1,19,5,34.2,7.27,2.08,1.82,0.373,59.8,7.27,-0.16,5.52,5.42,0.25
2017,정성곤,KT,3,12,0,0,0,26,20,107.2,6.02,3.43,1.67,0.356,58.2,8.11,-0.84,6.12,6.22,0.23
2017,최충연,삼성,3,8,0,3,0,42,6,84,7.93,5.14,1.29,0.366,63.9,7.61,-0.56,5.83,5.8,0.23
2017,백인식,SK,0,0,2,2,0,11,2,18.2,4.82,2.41,0,0.273,79.2,2.41,0.96,4.11,4.49,0.23
2017,고우석,LG,0,0,0,1,0,25,0,26,7.96,3.81,0.69,0.35,74.6,4.5,0.47,4.47,4.39,0.23
2017,배우열,KT,0,2,0,3,0,26,0,34.1,8.65,2.36,1.84,0.421,62.1,8.65,-0.22,5.6,5.42,0.22
2017,채병용,SK,6,4,0,6,3,43,0,50,7.74,2.7,1.44,0.342,58.1,6.84,-0.17,5.05,4.94,0.22
2017,신재웅,SK,0,1,2,4,2,32,0,31,8.42,4.35,0.87,0.253,79.9,3.19,0.87,4.57,4.39,0.21
2017,최지광,삼성,0,2,0,0,0,11,6,25,8.28,7.92,0.72,0.351,64.3,6.48,-0.16,5.69,5.65,0.21
2017,임정우,LG,0,0,0,1,0,17,0,16.2,9.18,3.24,0.54,0.302,76.5,2.7,0.41,3.73,3.49,0.2
2017,장시환,롯데,4,4,0,10,6,53,0,51.1,9.99,5.44,1.05,0.326,73.7,4.38,0.63,4.9,4.61,0.19
2017,이민우,KIA,1,1,0,0,0,4,2,12.2,6.39,0,1.42,0.293,90.2,2.84,0.47,4.6,4.6,0.18
2017,박세진,KT,0,2,0,0,0,4,3,11.1,6.35,4.76,0,0.4,50,9.53,-0.13,4.44,4.67,0.18
2017,김정인,넥센,0,0,0,0,0,13,1,13.2,8.56,2.63,0,0.413,58.3,5.93,-0.31,2.93,2.77,0.18
2017,전유수,SK,0,0,0,1,0,18,0,20.2,8.71,5.66,0.44,0.415,65.7,6.53,-0.15,4.61,4.54,0.17
2017,손영민,KIA,0,1,0,4,0,15,0,13.1,6.08,2.02,2.7,0.458,57.4,10.8,-0.12,7.18,7.24,0.17
2017,박지훈,KIA,1,1,0,4,0,18,0,14,6.43,5.79,0.64,0.333,56.9,7.07,-0.04,5.38,5.52,0.13
2017,윤지웅,LG,1,1,1,3,0,34,3,35,5.66,2.57,1.03,0.312,69.6,3.86,0.79,4.91,5.07,0.13
2017,박정배,SK,5,3,7,16,4,61,0,68,6.49,4.37,1.19,0.258,76.2,3.57,2.59,5.34,5.39,0.13
2017,황수범,삼성,1,2,0,0,0,10,7,31.1,7.47,5.46,2.01,0.376,56.9,8.04,-0.67,6.99,6.97,0.12
2017,양훈,넥센,2,1,0,1,0,7,2,16.1,2.76,2.76,0.55,0.371,60.8,7.16,0.12,5.2,5.74,0.12
2017,전용훈,두산,0,0,0,0,0,7,0,9,6,2,0,0.355,46.2,6,-0.05,3.07,3.12,0.11
2017,김주한,SK,6,5,5,11,5,63,3,69.2,5.81,4.13,1.29,0.324,64.8,5.94,0.26,5.69,5.83,0.1
2017,김대유,SK,0,0,0,0,0,6,0,4.2,5.79,3.86,1.93,0.389,58.1,9.64,0.08,5.88,5.91,0.09
2017,이명우,롯데,2,0,0,4,0,34,0,26.2,5.06,2.36,1.01,0.326,61.9,5.74,0.35,5.08,5.3,0.09
2017,장지훈,삼성,0,0,0,0,0,4,0,2.1,19.29,3.86,0,0.5,100,0,0.09,0.73,-0.69,0.08
2017,손주영,LG,0,0,0,0,0,5,0,6,7.5,1.5,0,0.316,62.5,4.5,0.06,3.07,3.08,0.08
2017,임기준,KIA,0,1,1,2,0,15,4,22,4.91,6.14,0.41,0.32,80.3,3.27,0.74,5.28,5.55,0.07
2017,최성훈,LG,0,0,1,3,0,32,0,22,6.55,4.5,0.82,0.311,75.3,4.09,0.34,5.37,5.55,0.07
2017,송신영,한화,0,0,0,0,0,5,0,6.1,8.53,0,0,0.333,62.5,4.26,0.07,2.79,2.78,0.07
2017,김진영,한화,0,0,0,0,0,3,0,2.2,13.5,6.75,0,0.556,57.1,10.12,-0.02,2.98,2.29,0.07
2017,이동걸,한화,0,0,1,2,0,24,0,36.2,5.4,1.23,1.23,0.279,70.3,4.17,0.69,4.96,5.11,0.06
2017,여건욱,LG,0,0,0,1,0,3,0,3.1,8.1,8.1,0,0.364,100,0,0.25,3.73,3.63,0.06
2017,진명호,롯데,0,0,0,0,0,4,0,5,12.6,9,0,0.125,100,0,0.21,3.93,3.4,0.05
2017,조무근,KT,0,0,0,3,0,16,0,14.2,5.52,1.84,1.23,0.345,54.1,7.36,-0.12,5.1,5.24,0.05
2017,강영식,롯데,0,1,0,0,0,4,0,2.1,7.71,3.86,0,0.4,60,3.86,-0.01,3.31,3.21,0.05
2017,차재용,롯데,0,0,0,0,0,3,0,2.1,7.71,0,0,0.167,100,0,0.08,2.02,1.83,0.05
2017,임준혁,SK,0,0,1,2,0,43,0,45.1,5.96,5.76,0.79,0.325,74,4.57,0.62,5.34,5.54,0.04
2017,이영준,넥센,1,0,0,0,0,10,0,8.1,4.32,4.32,0,0.312,68.8,5.4,0.02,4.93,5.45,0.04
2017,이형범,NC,1,2,0,0,0,14,4,29.1,4.3,3.99,0.61,0.261,77.7,3.07,0.77,5.51,5.94,0.04
2017,윤영삼,넥센,1,4,1,0,0,28,2,49.2,8.34,3.08,1.45,0.378,72.8,5.62,0.14,5,4.78,0.03
2017,임현준,삼성,0,0,0,0,0,10,0,10.2,3.38,3.38,0,0.297,58.8,5.06,-0.04,4.67,5.22,0.03
2017,김명찬,KIA,0,0,0,0,0,6,0,5,3.6,3.6,0,0.294,71.4,3.6,0.16,4.13,4.5,0.03
2017,고원준,두산,0,1,0,0,0,5,3,9.1,5.79,7.71,0,0.447,56,10.61,-0.29,5.02,5.23,0.03
2017,김홍빈,넥센,0,0,0,0,0,3,0,7.1,4.91,1.23,0,0.517,63.2,7.36,-0.14,4.28,4.8,0.02
2017,임치영,SK,0,0,0,0,0,1,0,1,9,0,0,0.6,66.7,9,-0.02,1.73,1.4,0.02
2017,장민익,두산,0,0,0,0,0,3,0,2,9,9,0,0,100,0,0.08,4.73,4.61,0.02
2017,김찬호,SK,0,0,0,0,0,5,0,5.1,10.12,8.44,0,0.556,56.2,11.81,-0.18,4.86,4.76,0.02
2017,박경태,KIA,0,0,0,0,0,3,0,4,6.75,6.75,0,0.389,40,9,-0.17,4.48,4.56,0.02
2017,박진태,KIA,0,1,3,2,0,38,2,57.2,3.75,2.97,0.78,0.335,61.2,6.55,-0.04,5.38,5.84,0.01
2017,김도영,KT,0,0,0,0,0,1,0,1,0,0,0,0.25,100,0,0.04,3.73,4.43,0
2017,조근종,KT,0,0,0,0,0,1,0,2,22.5,4.5,4.5,0.833,35.7,22.5,-0.16,6.73,4.86,0
2017,손동욱,넥센,0,0,0,0,0,1,0,1,9,9,0,0,100,0,0.03,4.73,4.61,0
2017,임진우,두산,0,0,0,0,0,1,0,1,9,9,0,0.667,40,27,-0.11,4.73,4.61,0
2017,류재인,NC,0,0,0,0,0,1,0,0.2,0,0,0,0.333,100,0,0.03,3.73,4.43,0
2017,최영필,KIA,0,0,0,0,0,2,0,1.1,6.75,0,0,0.625,50,20.25,-0.13,4.48,5.06,0
2017,박치국,두산,1,1,0,0,0,21,3,32,6.47,3.94,0.84,0.333,60.6,6.75,-0.12,5.39,5.58,0
2017,조승수,두산,0,0,0,0,0,1,0,0,-,-,-,-,100,-,0,-,-,0
2017,민태호,NC,0,0,0,0,0,7,0,8.2,7.27,3.12,1.04,0.346,66.2,6.23,0.07,5.35,5.46,0
2017,김건태,넥센,1,0,0,0,0,5,0,6,7.5,3,1.5,0.522,51.5,12,-0.31,5.23,5.11,0
2017,박상원,한화,0,0,0,1,0,18,0,21.2,5.4,2.91,1.25,0.254,73.4,4.15,0.32,5.3,5.42,0
2017,김정빈,SK,0,0,0,0,0,2,0,3,9,12,0,0.25,50,9,-0.05,5.73,5.68,-0.01
2017,허건엽,SK,0,0,0,0,0,8,0,8.1,3.24,2.16,1.08,0.4,51.3,8.64,-0.2,5.29,5.64,-0.01
2017,정수민,NC,1,1,0,0,0,15,1,28,9,5.14,2.25,0.32,70.7,6.75,0.29,6.81,6.57,-0.01
2017,성영훈,두산,0,0,0,0,0,1,0,1,0,9,0,0,100,0,0.04,6.73,7.64,-0.01
2017,고봉재,두산,0,0,0,0,0,1,0,1,0,9,0,0.5,100,0,0.04,6.73,7.64,-0.01
2017,신승현,LG,0,0,0,0,0,3,0,3.2,2.45,0,0,0.1,100,0,0.18,4.01,4.66,-0.01
2017,이수민,삼성,0,0,0,0,0,1,0,2.2,3.38,3.38,0,0.364,50,10.12,-0.15,5.23,5.95,-0.01
2017,박종윤,넥센,0,0,0,0,0,1,0,4,4.5,9,0,0.308,62.5,6.75,-0.02,5.73,6.12,-0.02
2017,강윤구,NC,2,1,0,0,0,36,5,54.2,8.4,3.95,2.3,0.281,83.6,4.45,0.78,6.62,6.43,-0.02
2017,오설리반,넥센,0,2,0,0,0,3,2,8,6.75,2.25,2.25,0.469,34.9,15.75,-0.56,6.61,6.64,-0.02
2017,유재유,LG,0,0,0,0,0,3,0,5,1.8,7.2,0,0.3,80,3.6,0.07,5.73,6.39,-0.03
2017,이용호,두산,0,0,0,0,0,1,0,0.1,0,54,0,1,75,27,-0.04,21.73,23.71,-0.03
2017,남재현,KIA,0,0,0,0,0,9,0,7.2,9.39,10.57,1.17,0.5,59.3,11.74,-0.18,6.47,6.29,-0.04
2017,김해수,넥센,0,0,0,0,0,1,0,1,9,9,0,0.333,75,9,-0.02,10.73,12.37,-0.04
2017,최원재,KT,1,0,0,0,0,4,0,2,9,4.5,4.5,0.714,75.8,13.5,-0.02,11.23,11.35,-0.04
2017,안규현,삼성,0,0,0,0,0,1,0,2,4.5,13.5,0,0.333,66.7,9,-0.04,8.73,9.67,-0.04
2017,서균,한화,0,0,0,0,0,14,0,14.1,6.28,1.88,1.26,0.333,79.2,4.4,0.25,5.41,5.58,-0.04
2017,안성무,삼성,1,1,0,0,0,5,3,11.2,6.17,7.71,1.54,0.324,67.6,7.71,-0.02,7.42,7.63,-0.05
2017,이충호,한화,1,1,0,1,0,21,0,11.1,6.35,9.53,2.38,0.439,56.6,13.5,-0.19,9.73,10.11,-0.05
2017,안규영,두산,0,0,0,0,0,5,0,5.1,6.75,13.5,0,0.368,46.7,13.5,-0.23,6.73,6.97,-0.05
2017,박희수,SK,2,6,8,9,3,48,0,38,6.87,4.5,1.89,0.339,70.7,6.63,0.37,6.52,6.57,-0.05
2017,김시현,삼성,0,0,0,0,0,17,0,21.1,6.75,6.33,1.69,0.385,69.3,7.59,0.08,7.06,7.18,-0.05
2017,황덕균,넥센,0,1,0,0,0,13,0,15,3,1.8,2.4,0.373,59.1,9.6,-0.32,7.33,7.78,-0.05
2017,박근홍,삼성,0,0,0,1,0,24,0,15.1,8.22,8.22,1.17,0.262,47.8,9.39,-0.21,6.73,6.81,-0.05
2017,박승주,넥센,0,0,1,0,0,1,0,3,0,9,0,0,75,3,0.07,7.73,8.93,-0.05
2017,김태훈,SK,2,2,0,3,1,21,6,41.1,7.4,4.14,1.74,0.379,68.2,6.53,0.07,6.13,6.09,-0.06
2017,김종훈,KIA,0,0,0,0,0,1,0,1,18,18,9,0.75,43.5,36,-0.16,18.73,17.6,-0.06
2017,박정준,넥센,0,0,0,0,0,4,0,4.2,7.71,1.93,1.93,0.357,52.6,9.64,-0.23,6.73,6.93,-0.07
2017,정동윤,SK,0,0,0,0,0,2,0,3,3,3,3,0.364,71.4,9,-0.03,9.4,10.05,-0.07
2017,정동현,KIA,0,1,0,0,0,1,1,2.1,7.71,7.71,3.86,0.444,71.4,11.57,-0.1,10.16,10.07,-0.07
2017,박시영,롯데,2,3,0,5,2,47,3,57,8.21,5.05,2.21,0.288,65.4,6.47,-0.38,6.73,6.57,-0.07
2017,배민관,LG,0,0,0,0,0,4,0,3.2,4.91,9.82,2.45,0.417,69.8,9.82,-0.11,9.46,9.77,-0.08
2017,마정길,넥센,0,0,0,0,0,7,0,10.1,6.1,3.48,2.61,0.314,47.3,10.45,-0.27,7.61,7.71,-0.08
2017,유원상,LG,0,0,0,0,0,6,0,7.1,1.23,4.91,0,0.276,57.1,6.14,-0.18,5.51,6.39,-0.08
2017,임대한,삼성,0,0,0,0,0,12,0,14,8.36,9.64,1.93,0.46,65.2,9,-0.26,7.88,7.8,-0.08
2017,윤근영,KT,0,0,0,1,0,12,0,18,5.5,2.5,2,0.339,84.8,3.5,0.3,6.23,6.31,-0.08
2017,이건욱,SK,0,0,0,0,0,2,0,1.1,6.75,20.25,6.75,0.5,35.7,33.75,-0.24,18.73,18.99,-0.09
2017,강동호,롯데,2,1,0,0,0,27,0,41.1,5.66,3.48,1.74,0.276,73.8,4.79,0.49,6.08,6.18,-0.1
2017,강장산,KT,0,0,0,0,0,17,0,26.1,5.47,5.13,1.03,0.296,69.4,5.47,0.54,6.16,6.46,-0.1
2017,김현우,삼성,0,0,0,0,0,8,0,10.2,9.28,2.53,3.38,0.355,48.6,9.28,-0.31,7.95,7.74,-0.1
